id,latitude,longitude,propertyType,priceChangePercentTotal,energyClass,price,rooms,size,lotSize,floor,buildYear,city,zipCode,street,squaremeterPrice,basementSize
1787853,55.62288,12.62041,1,-4,D,4795000,5,172,985,,1925,Kastrup,2770,Løjtegårdsvej 73,27877,0
1787852,55.60088,12.58544,1,-6,B,4995000,4,153,710,,1984,Kastrup,2770,Senegal Alle 4,32647,0
1787882,55.65992,12.61904,3,-7,C,4995000,4,107,0,2,2006,København S,2300,"Kvintus Allé 14, 2 1",46682,0
1788089,55.66008,12.58916,3,-2,C,5195000,3,92,0,3,2005,København S,2300,"Rued Langgaards Vej 17, 3. tv.",56467,0
1787931,55.68451,12.55172,3,0,D,12995000,7,216,0,3,1900,Frederiksberg C,1879,H.C. Ørsteds Vej 70  3. th.,60162,0
1787407,55.65568,12.61704,3,-4,C,2350000,2,63,0,3,1970,København S,2300,"Kastrupvej 50, 3. e.",37301,0
1787531,55.6933,12.49782,3,-8,D,2395000,3,67,0,2,1937,Vanløse,2720,"Sallingvej 76, 2. tv.",35746,0
1787278,55.70596,12.52464,3,-4,D,2649000,3,55,0,1,1973,København NV,2400,"Peter Ipsens Allé 3, 1 39",48163,0
1787490,55.70784,12.58473,3,-8,C,3698000,3,72,0,,1913,København Ø,2100,"Silkeborggade 40, st.. th.",51361,0
1787254,55.71276,12.57782,3,-6,C,3750000,2,70,6752,1,1938,København Ø,2100,"Østerbrogade 224, 1. TH",53571,0
1787167,55.63476,12.57721,3,0,B,3998000,3,93,0,7,2007,København S,2300,"C.F. Møllers Allé 40, 7. th.",42989,0
1787349,55.69285,12.56728,3,-5,D,4125000,3,73,0,4,1877,København N,2200,"Fredensgade 13, 4 tv",56506,0
1787443,55.68691,12.544,3,-2,D,4150000,3,82,0,4,1899,København N,2200,"Ågade 94, 4 tv",50609,0
1787265,55.66773,12.57977,3,-4,B,4298000,2,77,0,1,2006,København S,2300,"Thorshavnsgade 19, 1 mf",55818,0
1787491,55.7001,12.59292,3,0,J,4495000,3,80,0,2,2017,København Ø,2100,"Kalkbrænderihavnsgade 4B, 2. tv.",56187,0
1787257,55.65756,12.51125,2,-3,B,5795000,5,135,76,,2007,Valby,2500,Clara Pontoppidans Vej 23,42925,0
3162,55.63247,12.57965,3,0,B,5995000,4,140,0,6,2005,København S,2300,,42821,0
1787523,55.66804,12.55691,3,-3,B,6295000,2,106,2936,3,1908,København V,1700,"Halmtorvet 29E, 3. tv.",59386,0
1787258,55.66957,12.53489,3,-4,D,11995000,6,162,0,1,1904,Frederiksberg C,1801,"Rahbeks Alle 16, 1.",74043,0
1786851,55.6564,12.60046,3,-9,c,1635000,1,42,0,1,1970,København S,2300,"Birketinget 2E, 1. 511",38928,0
1787136,55.70553,12.49319,3,-6,D,2495000,3,80,0,2,1959,Brønshøj,2700,"Præstekærvej 13, 2. th.",31187,0
1786865,55.70531,12.50195,4,-14,-,2995000,3,44,430,,1967,Brønshøj,2700,"Brønshøjholms Allé 56, Have 7",68068,0
1786928,55.65399,12.61181,3,-6,C,2995000,3,70,0,,0,København S,2300,"Lombardigade 5, st.. tv.",42785,0
1786977,55.66244,12.60577,3,-2,D,3195000,3,61,0,1,1940,København S,2300,"Reberbanegade 21, 1 tv",52377,0
1786793,55.61151,12.58514,1,-11,F,3395000,3,106,623,,1952,Kastrup,2770,Kongelundsvej 357,32028,0
1786850,55.69282,12.52246,3,-4,c,4795000,3,103,0,3,1969,Frederiksberg,2000,"Vagtelvej 39, 3. tv",46553,0
1786886,55.66584,12.52154,3,-6,C,4795000,4,74,1920,5,1931,Valby,2500,"Kirkevænget 6B, 5. th.",64797,0
1787127,55.68983,12.57047,3,-5,C,5695000,3,83,0,1,1883,København K,1357,"Øster Søgade 30, 1 th",68614,0
1787138,55.70706,12.4992,1,-3,D,7250000,4,82,392,,1936,Brønshøj,2700,Højlandsvangen 83,88414,82
1786805,55.68016,12.59265,3,0,D,8995000,3,131,0,3,1878,København K,1253,"Toldbodgade 10C, 3.",68664,0
1786747,55.56548,12.60969,1,-10,F,4495000,4,107,885,,1944,Dragør,2791,Poppelvej 60,42009,0
1786741,55.6432,12.60516,1,-7,B,9750000,6,173,583,,1934,København S,2300,Oxford Allé 55,56358,68
1786713,55.67822,12.57662,3,-6,-,5995000,3,101,0,1,1845,København K,1207,"Hyskenstræde 3, 1 tv",59356,0
1786696,55.7081,12.58423,3,0,C,8995000,4,122,0,5,1915,København Ø,2100,Vordingborggade 35  5. tv.,73729,0
1786556,55.66251,12.60733,3,0,D,3695000,3,70,0,3,1940,København S,2300,"Frankrigshusene 11, 3. th.",52785,0
1786661,55.61971,12.59464,1,0,E,3795000,4,81,627,,1960,Kastrup,2770,Grindsted Alle 40,46851,0
1786637,55.68507,12.53173,3,-10,D,4150000,2,81,0,,1946,Frederiksberg,2000,"Aksel Møllers Have 24, mezz. tv.",51234,0
1786167,55.69594,12.54406,3,-8,C,3350000,2,55,0,4,1886,København N,2200,"Søllerødgade 44, 4 th",60909,0
1786287,55.63172,12.64827,1,0,E,4075000,2,80,580,,1937,Kastrup,2770,Oberst Kochs Alle 35,50937,77
1786344,55.69333,12.48322,3,0,D,4395000,3,41,0,,1899,Vanløse,2720,Skjulhøj Allé 22E,107195,0
1786184,55.62505,12.60167,1,-10,F,4500000,5,140,660,,1952,Kastrup,2770,Borgbygård Alle 40,32142,140
1785996,55.68336,12.56616,3,-6,D,7495000,4,129,0,1,1878,København K,1364,Nørre Farimagsgade 41  1. tv.,58100,0
1785998,55.69339,12.58374,3,0,C,7750000,4,116,0,,1877,København Ø,2100,Olof Palmes Gade 1  st.,66810,0
1785844,55.66564,12.51938,1,0,J,9695000,5,151,0,,2021,Valby,2500,"Valhøjvej 13D, st.",64205,0
1785367,55.68261,12.49151,3,-9,E,1995000,2,49,0,3,1971,Vanløse,2720,"Linde Allé 11, 3. Dør/lejl. 302",40714,0
1785635,55.64072,12.63395,3,0,D,2245000,2,58,0,1,1939,Kastrup,2770,Guldblommevej 18  1. tv.,38706,0
1785757,55.65562,12.6121,3,-4,E,2295000,2,47,0,4,1903,København S,2300,"Tycho Brahes Allé 21, 4. th.",48829,0
1785502,55.63543,12.62072,3,0,E,3195000,4,89,0,1,1962,Kastrup,2770,"Saltværksvej 209B, 1.",35898,0
1785368,55.71274,12.57556,3,-6,D,3295000,2,58,0,4,1963,København Ø,2100,"Nygårdsvej 10, 4. Dør/lejl. 35",56810,0
3120,55.6167,12.57197,3,0,B,3995000,3,97,0,2,2010,København S,2300,,41185,0
1785200,55.70405,12.59057,3,-3,E,3999000,3,69,0,1,1904,København Ø,2100,"Marstalsgade 46, 1. th.",57956,0
1785369,55.68446,12.51239,3,-3,C,4145000,4,95,0,1,1960,Frederiksberg,2000,"Bernhard Bangs Alle 2, 1., 20",43631,0
1785199,55.69151,12.55901,3,-5,D,4750000,3,71,0,2,1889,København N,2200,"Ahornsgade 25, 2. tv.",66901,0
1785707,55.6861,12.58968,3,0,C,4850000,2,69,0,2,1931,København K,1310,"Fredericiagade 30, 2. TV",70289,0
1785276,55.66366,12.62612,3,-4,d,5295000,4,107,0,1,2006,København S,2300,"Lergravsvej 54, 1. tv",49485,0
1785278,55.70027,12.59522,3,7,b,6400000,3,124,0,1,2008,København Ø,2100,"Amerika Plads 36, 1. th",51612,0
1785762,55.63553,12.62215,1,0,K,6995000,5,150,642,,2014,Kastrup,2770,Saltværksvej 203,46633,0
1785824,55.6475,12.54881,3,0,B,7498000,5,136,2585,,2007,København SV,2450,"Dexter Gordons Vej 11, st..",55132,0
1785277,55.6573,12.56548,3,-3,I,8250000,4,128,0,,2019,København S,2300,"Islands Brygge 48, st. th",64453,0
3122,55.64379,12.61325,1,0,D,9995000,8,219,1040,,1934,København S,2300,,45639,129
1785610,55.6371,12.64976,1,0,F,14795000,11,367,1234,,1898,Kastrup,2770,Amager Strandvej 384,40313,166
1785169,55.68075,12.49472,3,-6,B,1595000,1,28,0,1,1991,Frederiksberg,2000,"A.D. Jørgensens Vej 75, 1. 3.",56964,0
1785129,55.66501,12.57837,3,-3,C,2075000,1,44,0,2,1970,København S,2300,"Bergthorasgade 15, 2 4",47159,0
1784771,55.64015,12.63454,3,0,D,2300000,2,58,0,1,1939,Kastrup,2770,"Soldugvej 18, 1. th., Kastrup",39655,0
1785100,55.70003,12.55173,3,-8,C,2850000,2,54,0,2,1899,København N,2200,"Rådmandsgade 40B, 2 th",52777,0
1785167,55.68145,12.50776,3,0,C,3695000,2,71,0,2,1961,Frederiksberg,2000,"H. Schneekloths Vej 33, 2. 2.",52042,0
1784934,55.68305,12.48978,3,-5,D,3795000,4,111,0,3,1938,Vanløse,2720,"Flakholmen 8, 3.",34189,0
1784953,55.6737,12.56066,3,-3,C,5795000,3,102,0,3,1883,København V,1614,"Trommesalen 3, 3. tv.",56813,0
1784839,55.6845,12.58961,3,0,-,18000000,4,165,0,4,1880,København K,1265,"Frederiksgade 12, 4. th",109090,0
1784511,55.65294,12.61168,3,-13,C,1695000,1,52,0,4,1969,København S,2300,"Amagerbrogade 175, 4. Dør/lejl. 411",32596,0
1784515,55.66526,12.51789,3,-3,D,3149000,3,85,0,,1907,Valby,2500,"Mølle Allé 12, ST. TV",37047,35
1784677,55.68581,12.48806,3,-6,C,3295000,2,84,0,1,1963,Vanløse,2720,"Løvholmen 15, 1 10",39226,0
1784327,55.68574,12.53935,3,-10,c,3595000,2,77,0,6,1970,Frederiksberg,2000,"Falkoner Alle 90, 6. 6",46688,0
1784516,55.65486,12.6033,3,0,D,3995000,3,78,0,5,1936,København S,2300,"Englandsvej 38A, 5.",51217,0
1784517,55.70663,12.58393,3,-7,C,4175000,2,64,0,5,1917,København Ø,2100,"Århusgade 81, 5. TH",65234,0
1784691,55.69742,12.57617,3,-9,D,4295000,3,69,0,1,1885,København Ø,2100,"Ryesgade 112A, 1 TV",62246,0
1784690,55.68434,12.54681,3,-6,D,4695000,2,49,0,,1907,Frederiksberg C,1870,"Bülowsvej 46, ST TH",95816,0
1784492,55.70409,12.49108,9,-5,D,4950000,3,98,0,,1902,Brønshøj,2700,"Havdrupvej 15, st.",50510,0
1784719,55.72031,12.5495,3,-4,C,5295000,4,109,0,1,1964,København Ø,2100,"Emdrupvej 40, 1.",48577,0
1784694,55.63731,12.62445,1,-3,E,5500000,6,127,491,,1903,Kastrup,2770,Volmer Kjærs Alle 18,43307,0
1784228,55.66107,12.56409,3,-3,B,5795000,2,76,0,3,2008,København V,1561,"Havneholmen 82, 3. th.",76250,0
1784412,55.70072,12.47729,1,0,C,5995000,6,169,382,,1999,Brønshøj,2700,Solrødvej 26A,35473,0
1784502,55.64376,12.60123,1,-4,C,5995000,5,112,618,,1943,København S,2300,Portlandsvej 21,53526,63
1784499,55.71338,12.57423,2,-2,C,11250000,4,136,75,,1893,København Ø,2100,Landskronagade 34,82720,48
1784025,55.65871,12.61107,3,-10,C,1895000,1,47,0,1,1974,København S,2300,"Kirkegårdsvej 8, 1. 11.",40319,0
1783744,55.67058,12.53902,5,-6,C,3295000,4,115,0,1,1938,Frederiksberg C,1810,"Platanvej 32, 1. 3.",0,0
1784177,55.69816,12.48673,9,-5,D,3795000,3,81,694,,1936,Brønshøj,2700,Højstrupvej 59  st. th.,46851,0
1783978,55.70903,12.48507,1,-5,F,4995000,3,79,573,,1933,Brønshøj,2700,Astersvej 11,63227,79
1784040,55.56704,12.61202,1,-1,C,5245000,5,166,882,,1977,Dragør,2791,Platanvej 28,31596,0
1783988,55.70624,12.59184,3,0,J,5895000,3,105,0,,2016,Nordhavn,2150,"Trelleborggade 2, st.. mf.",56142,0
1783986,55.67258,12.54142,3,-3,C,7495000,4,118,0,1,1900,Frederiksberg C,1814,"Carit Etlars Vej 9, 1. tv.",63516,0
1783902,55.69788,12.5835,3,0,D,12000000,4,156,0,1,1908,København Ø,2100,"Willemoesgade 32, 1",76923,0
1783898,55.67623,12.55065,1,-5,D,21800000,9,191,228,,1880,Frederiksberg C,1904,Forhåbningsholms Alle 16,114136,39
1783739,55.61514,12.5967,1,-4,C,5500000,7,178,769,,1967,Kastrup,2770,Ryumgårdvej 6,30898,0
1783704,55.66158,12.49681,1,-4,C,8799000,4,140,665,,1922,Valby,2500,Stadfeldtsvej 1,62850,0
1783520,55.65408,12.61933,3,-6,C,2495000,3,62,0,,1900,København S,2300,"Italiensvej 2, st.",40241,0
1783512,55.67198,12.51199,3,-6,D,2995000,2,65,0,6,1972,Frederiksberg,2000,"Roskildevej 53, 6. 604.",46076,0
1783498,55.60286,12.58269,4,-11,-,3095000,3,70,856,,1950,Kastrup,2770,Hf. Uganda 39,44214,0
1783477,55.70972,12.5995,3,-5,I,4495000,2,64,0,,0,Nordhavn,2150,"Sundkaj 109, st.. mf.",70234,0
1783254,55.63609,12.61704,1,-5,D,7595000,4,145,797,,1927,Kastrup,2770,Arnager Alle 9,52379,77
1783403,55.66004,12.63166,3,0,J,8100000,5,128,0,5,2016,København S,2300,"Amager Strandvej 114C, 5 TV",63281,0
1783049,55.63436,12.59891,3,-5,C,3450000,2,73,0,2,2006,Kastrup,2770,"Knarreborgvej 7C, 2. TH",47260,0
1782824,55.70398,12.52593,3,-11,C,1695000,2,53,0,4,1936,København NV,2400,"Uglevej 11, 4 th",31981,0
1782917,55.64481,12.5025,3,-8,D,2285000,2,52,0,,1960,Valby,2500,"Gammel Køge Landevej 182, ST.",43942,0
1782823,55.70072,12.55288,3,0,C,3095000,2,55,0,2,1933,København N,2200,"Rådmandsgade 48A, 2 th",56272,0
1782612,55.66157,12.52275,9,-5,D,3998000,3,81,0,1,1889,Valby,2500,"Valbygårdsvej 14, 1.",49358,97
1782613,55.6509,12.48929,2,-4,C,4998000,4,122,0,,1971,Valby,2500,Vigerslevvej 260C,40967,61
1782491,55.68365,12.55605,3,-3,-,5795000,5,117,0,5,1896,København N,2200,Åboulevard 16  5. th.,49529,0
1782361,55.68133,12.56999,3,-11,C,5995000,3,127,0,,1838,København K,1358,"Nørre Voldgade 48C, st.",47204,0
1782825,55.70572,12.52934,3,-8,C,5995000,4,138,0,1,1989,København NV,2400,"Rentemestervej 21E, 1 1",43442,0
1782422,55.69586,12.59732,3,-7,c,6495000,4,99,0,3,1994,København Ø,2100,"Midtermolen 2, 3. th",65606,0
1782423,55.67991,12.56769,5,0,d,7076990,7,156,822,1,1830,København K,1358,"Nørre Voldgade 20, 1. tv",0,240
1782241,55.69275,12.49941,3,-4,C,1625000,1,49,0,,1937,Vanløse,2720,"Sallingvej 61, st.. 3.",33163,0
1782175,55.65562,12.6121,3,-5,C,2095000,2,48,0,3,1903,København S,2300,Tycho Brahes Allé 21  3. tv.,43645,0
1782051,55.566,12.57552,4,0,-,2500000,4,87,2031,,1948,Dragør,2791,Militærvej 2,28735,0
1782226,55.69622,12.54051,3,0,D,2595000,2,53,0,4,1935,København N,2200,"Krogerupgade 49, 4 th",48962,0
1782227,55.69356,12.50915,3,-8,D,2750000,3,70,0,2,1932,Vanløse,2720,"Himmerlandsvej 29, 2 th",39285,0
1781735,55.64725,12.49462,3,-7,D,2795000,3,75,0,1,1950,Valby,2500,Vigerslevvej 305  1. tv.,37266,0
1781985,55.70334,12.52386,3,-9,B,2950000,2,64,0,,2007,København NV,2400,"Gråspurvevej 59, st",46093,0
1781978,55.69775,12.58563,3,0,D,5995000,3,94,0,2,1895,København Ø,2100,"Classensgade 35, 2 th",63776,0
1781977,55.67149,12.58768,3,-4,C,6995000,3,104,0,4,2001,København K,1408,"Wildersgade 2C, 4 tv",67259,0
1781880,55.69132,12.57976,3,0,C,16500000,5,174,0,1,1895,København Ø,2100,"Stockholmsgade 37, 1. tv.",94827,0
1781500,55.70666,12.49036,3,-14,D,1795000,2,56,0,1,1935,Brønshøj,2700,Kabbelejevej 11  1. tv.,32053,0
1781853,55.67556,12.5977,3,0,C,3250000,2,53,0,,1901,København K,1428,"Andreas Bjørns Gade 8, ST. TH",61320,0
1781759,55.70524,12.5014,4,0,-,3795000,2,49,381,,2015,Brønshøj,2700,"Brønshøjholms Allé 56, Have 68",77448,0
1781551,55.7138,12.47393,1,-4,D,3850000,3,69,275,,1932,Brønshøj,2700,Botoftevej 8,55797,54
1781857,55.70168,12.57805,3,-3,C,6750000,3,106,0,1,1899,København Ø,2100,"J.E. Ohlsens Gade 1, 1. tv",63679,0
1781739,55.68415,12.5546,3,-4,D,6995000,5,132,0,1,1885,Frederiksberg C,1973,"Jakob Dannefærds Vej 2, 1 tv",52992,0
1781335,55.67513,12.5975,3,0,C,2695000,2,43,0,,1901,København K,1427,"Brobergsgade 9, st. th.",62674,0
1781378,55.66783,12.5097,3,-3,C,2795000,2,57,0,4,1932,Valby,2500,Horsekildevej 26  4. th.,49035,0
1781331,55.68926,12.57367,5,-12,D,2850000,5,143,0,2,1882,København K,1352,"Rørholmsgade 2A, 2. th.",0,0
1781372,55.69721,12.5854,3,0,C,8995000,5,147,0,1,1897,København Ø,2100,"Lipkesgade 7, 1.",61190,0
1781177,55.7037,12.49316,3,-13,D,1895000,2,55,0,,1935,Brønshøj,2700,"Fjenneslevvej 8, ST. TH",34454,0
1781206,55.61013,12.58467,4,-5,-,2850000,4,103,275,,2018,Kastrup,2770,"Kongelundsvej 367, have nr 89",27669,0
1781181,55.66945,12.48898,3,-3,D,3395000,3,79,0,1,1930,Valby,2500,"Lindebugten 2, 1. TV",42974,0
1780962,55.70275,12.499,3,-13,D,1995000,2,55,0,1,1932,Brønshøj,2700,"Krabbesholmvej 21, 1 tv",36272,0
1780994,55.68286,12.48724,3,-11,E,1995000,2,55,0,2,1940,Vanløse,2720,"Byhøjen 1, 2 th",36272,0
1780944,55.6465,12.6251,3,-7,C,2050000,2,54,0,1,1939,København S,2300,"Kastrupvej 165, 1 th",37962,0
1781055,55.70801,12.49929,4,-23,-,2295000,2,50,300,,1970,Brønshøj,2700,Hf. Brønshøjholm 41,45900,0
1780795,55.63876,12.62008,9,-3,C,3395000,3,73,0,1,1930,Kastrup,2770,"Kristtorn Alle 7, 1.",46506,0
1780936,55.70777,12.56824,3,0,D,4995000,3,87,0,4,1912,København Ø,2100,"Manøgade 1, 4 tv",57413,0
1780605,55.65884,12.48844,2,0,C,5995000,9,198,384,,1939,Valby,2500,Lykkebovej 5,30277,93
1780522,55.68042,12.58,3,0,C,11700000,4,179,0,1,1902,København K,1113,"Silkegade 19, 1.",65363,0
1780267,55.66368,12.50036,3,0,C,3995000,3,95,0,2,1917,Valby,2500,"Carl Langes Vej 50, 2. TH",42052,0
1780421,55.68955,12.57249,3,0,B,4295000,3,72,0,,2004,København K,1352,Rørholmsgade 9B  st. ue.,59652,0
1780493,55.67277,12.55603,3,-7,E,4645000,3,93,0,1,1882,København V,1620,"Vesterbrogade 38A, 1.",49946,0
1780141,55.73173,12.56608,2,-5,J,6995000,4,110,193,,2021,Hellerup,2900,Esthersvej 38A,63590,55
1780408,55.69829,12.58013,3,-7,D,8299000,4,118,0,3,1880,København Ø,2100,Slagelsegade 14  3. tv.,70330,0
1779780,55.66024,12.61403,3,-4,D,2695000,2,62,0,4,1906,København S,2300,"Kastrupvej 2A, 4. tv.",43467,0
1779707,55.64905,12.52466,3,-8,C,3499000,3,83,0,1,1939,København SV,2450,"Stubmøllevej 22, 1. TV",42156,0
1780104,55.69973,12.58871,3,0,D,3875000,2,58,0,4,1903,København Ø,2100,"Steen Billes Gade 8, 4. tv.",66810,0
1779740,55.68845,12.59147,3,-2,-,4995000,2,65,0,4,1939,København K,1270,"Grønningen 9, 4 th",76846,0
1779900,55.61995,12.62008,1,0,C,4995000,4,113,967,,1962,Kastrup,2770,Lyngborgvej 29,44203,0
1779895,55.67675,12.5717,3,0,D,5995000,3,111,0,3,1784,København K,1458,"Kattesundet 14B, 3",54009,0
1779713,55.72121,12.58225,3,-2,J,14695000,4,157,0,1,2019,København Ø,2100,"Strandpromenaden 67, 1.",93598,0
1779327,55.69768,12.54609,3,-4,C,2190000,1,51,0,4,1974,København N,2200,Thyrasgade 4  4. 502.,42941,0
1779146,55.71289,12.57816,3,0,c,3295000,2,70,0,2,1938,København Ø,2100,"Carl Nielsens Allé 4, 2. tv",47071,0
1779102,55.68169,12.57405,3,-4,-,3850000,3,60,0,1,1811,København K,1173,"Peder Hvitfeldts Stræde 10, 1. tv.",64166,0
1779423,55.70402,12.59022,3,0,D,4095000,3,72,0,,1904,København Ø,2100,"Marstalsgade 44, mezz. th.",56875,0
1779147,55.63456,12.57778,3,0,b,4995000,4,103,0,9,2007,København S,2300,"C.F. Møllers Allé 68, 9. th",48495,0
1779354,55.70168,12.57805,3,0,C,6995000,3,104,0,4,1899,København Ø,2100,"J.E. Ohlsens Gade 1, 4 tv",67259,0
1779197,55.69735,12.47457,1,-3,D,7995000,7,134,565,,1924,Vanløse,2720,Fuglagervej 18,59664,72
1779534,55.67682,12.5744,3,0,-,8500000,5,149,0,1,1798,København K,1466,"Rådhusstræde 7, 1. tv.",57046,0
1779252,55.69318,12.57699,3,-2,D,9495000,4,84,0,1,1876,København Ø,2100,"J.A. Schwartz Gade 10, 1",113035,0
1779119,55.6587,12.61921,1,0,D,11995000,6,142,383,,1909,København S,2300,Backersvej 34,84471,74
1779120,55.65161,12.63937,1,0,D,13800000,6,177,547,,1962,København S,2300,Amager Strandvej 232,77966,0
1778826,55.70104,12.54466,3,-7,D,2690000,2,56,0,4,1947,København N,2200,"Hamletsgade 19, 4 th",48035,0
1778825,55.69821,12.59155,3,-5,E,3095000,2,59,0,,1931,København Ø,2100,"Østbanegade 41, st 2",52457,0
1778824,55.71216,12.56649,3,-4,C,3850000,3,83,0,,1968,København Ø,2100,"Victor Bendix Gade 20, st tv",46385,0
1779032,55.62052,12.59205,1,-7,G,3995000,5,119,556,,1960,Kastrup,2770,Oliefabriksvej 120,33571,0
2955,55.69839,12.58291,3,0,C,4750000,3,66,0,4,1908,København Ø,2100,,71969,0
1778946,55.62975,12.59349,1,-8,C,5995000,5,180,759,,1988,Kastrup,2770,Villestoftevej 16,33305,0
1779033,55.62327,12.61823,1,-8,D,5995000,9,222,800,,1952,Kastrup,2770,Herkules Alle 44,27004,127
1778710,55.61792,12.5712,3,0,B,5195000,5,129,0,1,2010,København S,2300,"Richard Mortensens Vej 67, 1 t2",40271,0
1778687,55.67853,12.53354,3,0,I,12925000,4,152,0,,0,Frederiksberg,2000,"Falkoner Allé 114E, st.. tv., Atelierhaven",85032,0
1778688,55.68616,12.53953,3,0,I,16435000,5,198,0,,2021,Frederiksberg,2000,"Falkoner Allé 114E, st.. th., Atelierhaven",83005,0
1778352,55.70596,12.52464,3,-7,D,1398000,1,40,0,2,1973,København NV,2400,"Peter Ipsens Allé 3, 2. 62.",34950,0
1778428,55.71423,12.56987,3,-6,C,3295000,3,66,0,,1906,København Ø,2100,"Marthagade 2, Mezz, th",49924,0
1778314,55.70032,12.59472,3,0,B,7945000,3,149,0,1,2008,København Ø,2100,"Amerika Plads 34, 1 th",53322,0
1778205,55.70591,12.49128,3,-11,C,3095000,3,80,0,2,1981,Brønshøj,2700,"Ærtevej 1, 2. th.",38687,0
1778157,55.59334,12.58607,1,-4,C,4395000,5,151,621,,1969,Dragør,2791,Hillegom Alle 36,29105,0
1777463,55.65256,12.49601,1,-2,C,4495000,3,73,769,,1926,Valby,2500,Urtehaven 9,61575,0
1777989,55.65862,12.62176,1,-8,D,7995000,5,123,503,,1965,København S,2300,Sorrentovej 5,65000,123
1777652,55.61025,12.58222,1,0,J,8495000,6,159,637,,2019,Kastrup,2770,Bryrupvej 24,53427,0
1777579,55.67978,12.56818,3,0,-,3250000,1,46,0,,1791,København K,1452,"Teglgårdstræde 12, st.. tv.",70652,0
1777300,55.69872,12.55109,3,-6,C,3990000,3,79,0,4,1906,København N,2200,Thorsgade 76  4. tv.,50506,0
1777078,55.71232,12.57304,5,1,C,4148098,8,178,0,3,1887,København Ø,2100,"Fanøgade 29, 3. th.",0,0
1777215,55.68081,12.52229,3,-2,C,4295000,3,70,0,3,1903,Frederiksberg,2000,"Nordre Fasanvej 14A, 3. tv.",61357,0
1777554,55.66531,12.62564,3,-5,I,5695000,3,115,0,4,2018,København S,2300,"Strandlodsvej 23C, 4. th.",49521,0
1777552,55.62087,12.61816,1,-6,E,6395000,5,174,675,,1950,Kastrup,2770,Hindholm Alle 28,36752,106
1777076,55.69835,12.58577,3,-6,B,8495000,4,140,0,,1889,København Ø,2100,"Willemoesgade 54, st. th.",60678,0
1777408,55.64008,12.64238,1,0,K,9795000,5,158,525,,2012,Kastrup,2770,Søvænget 30,61993,0
1777054,55.66009,12.56341,3,0,B,12750000,3,132,0,3,2009,København V,1561,"Havneholmen 54, 3. th.",96590,0
1776500,55.72242,12.53948,3,-6,D,1650000,1,47,0,3,1973,København NV,2400,"Banebrinken 99, 3.  nr. 82",35106,0
1776775,55.59338,12.65288,4,-5,-,1850000,3,55,112500,,1949,Dragør,2791,Hf. Maglebylund 235,33636,0
1776920,55.69689,12.53996,3,0,D,2049000,2,53,0,4,1935,København N,2200,"Sandbjerggade 54, 4 tv",38660,0
1777017,55.64675,12.55112,3,0,C,3495000,1,52,0,3,2006,København SV,2450,"Ben Websters Vej 14, 3. tv.",67211,0
1776506,55.61295,12.60855,1,-5,E,3995000,4,119,488,,1961,Kastrup,2770,Vårvej 7,33571,0
1776773,55.62733,12.61426,1,-4,B,5500000,4,125,551,,2009,Kastrup,2770,Astridsvej 18A,44000,0
1776746,55.69394,12.49345,3,0,D,5650000,5,156,0,1,1932,Vanløse,2720,"Jyllingevej 2, 1. tv.",36217,0
2908,55.66533,12.49824,1,0,E,10995000,6,125,459,,1918,Valby,2500,,87960,75
1776386,55.66209,12.6059,3,-7,C,2325000,2,53,0,,1940,København S,2300,"Reberbanegade 33, st.. th.",43867,0
1776383,55.67951,12.52855,3,-2,D,3800000,2,59,0,4,1941,Frederiksberg,2000,"Ved Andebakken 8, 4. th.",64406,0
1776428,55.67294,12.50197,3,-5,D,4195000,5,110,7021,4,1953,Frederiksberg,2000,"Rådmand Steins Alle 1, 4. tv.",38136,0
1776183,55.63457,12.57776,3,-5,B,4445000,4,103,0,2,2007,København S,2300,"C.F. Møllers Allé 68, 2. th.",43155,0
1775978,55.71422,12.56998,3,0,C,4695000,3,90,0,,1906,København Ø,2100,"Kildevældsgade 74, mezz. tv.",52166,0
1775404,55.66226,12.57442,3,-2,B,4600000,3,91,0,3,2005,København S,2300,"Carl Th. Zahles Gade 8, 3 mf",50549,0
1775414,55.67473,12.54208,3,-7,D,6295000,4,99,0,,1896,Frederiksberg C,1828,"Martensens Alle 4A, st tv",63585,0
1775689,55.69166,12.57661,3,-6,C,10995000,6,182,0,1,1890,København Ø,2100,Øster Farimagsgade 32  1. TH.,60412,0
1775257,55.6737,12.53822,3,-45,C,16500000,6,161,0,1,1860,Frederiksberg C,1812,"Kochsvej 3, 1.",102484,0
1775168,55.63844,12.58693,2,-5,C,4750000,4,112,0,,1978,København S,2300,Fælleddiget 51,42410,0
1774413,55.71557,12.46026,3,0,E,2495000,4,90,0,1,1958,Brønshøj,2700,"Åfløjen 24, 1 th",27722,0
1774486,55.68359,12.55137,3,-5,D,3588000,2,58,0,,1894,Frederiksberg C,1879,"H.C. Ørsteds Vej 60A, ST. TH, (BAGHUS)",61862,0
1774459,55.6674,12.58164,3,-7,B,4195000,2,83,0,,0,København S,2300,"Weidekampsgade 61, st.. th.",50542,0
1774395,55.70914,12.46179,1,0,D,5350000,5,116,701,,1928,Brønshøj,2700,Islevhusvej 50,46120,0
1774433,55.56863,12.60816,1,-2,K,6400000,6,181,989,,1978,Dragør,2791,Rønnevej 1,35359,0
1774446,55.68166,12.58334,3,0,-,7000000,4,117,481,3,1724,København K,1107,"Grønnegade 41, 3.",59829,0
